id,order_id,customer_id,customer_segment,amount_inr,payment_method,bank,is_high_value,status,latency_ms,failure_code,failure_reason,is_soft_failure,retry_count
pay_42_00771,order_42_00771,cust_64615,New,440.47,Cards,Bank C,False,captured,1666.1,,,False,0
pay_42_00772,order_42_00772,cust_76133,Returning,1327.71,UPI,Bank C,False,captured,1118.3,,,False,0
pay_42_00773,order_42_00773,cust_16256,Returning,567.91,UPI,Bank D,False,captured,806.0,,,False,0
pay_42_00774,order_42_00774,cust_82090,Returning,706.7,Cards,Bank C,False,captured,1609.4,,,False,0
pay_42_00775,order_42_00775,cust_99922,New,1702.16,UPI,Bank A,False,captured,793.8,,,False,0
pay_42_00776,order_42_00776,cust_40255,New,120.38,UPI,Bank C,False,captured,954.4,,,False,0
pay_42_00777,order_42_00777,cust_53019,New,3036.02,Cards,Bank B,False,captured,1698.9,,,False,0
pay_42_00778,order_42_00778,cust_20416,New,873.65,Cards,Bank A,False,captured,1879.2,,,False,0
pay_42_00779,order_42_00779,cust_34406,New,538.35,Cards,Bank C,False,captured,1753.3,,,False,0
pay_42_00780,order_42_00780,cust_88025,New,743.05,Cards,Bank A,False,captured,2148.0,,,False,0
pay_42_00781,order_42_00781,cust_96907,Returning,782.45,UPI,Bank D,False,captured,724.1,,,False,0
pay_42_00782,order_42_00782,cust_26406,VIP,316.48,UPI,Bank B,False,captured,908.7,,,False,0
pay_42_00783,order_42_00783,cust_36872,Returning,3622.57,UPI,Bank B,False,captured,809.2,,,False,0
pay_42_00784,order_42_00784,cust_25438,Returning,846.68,UPI,Bank C,False,captured,843.6,,,False,0
pay_42_00785,order_42_00785,cust_28482,New,1265.22,NetBanking,Bank C,False,captured,2946.5,,,False,0
pay_42_00786,order_42_00786,cust_23026,VIP,4628.59,UPI,Bank B,False,captured,836.3,,,False,0
pay_42_00787,order_42_00787,cust_15435,New,292.61,UPI,Bank B,False,captured,511.8,,,False,0
pay_42_00788,order_42_00788,cust_15574,VIP,2869.6,UPI,Bank A,False,captured,769.1,,,False,0
pay_42_00789,order_42_00789,cust_11587,VIP,1367.6,NetBanking,Bank B,False,captured,2913.8,,,False,0
pay_42_00790,order_42_00790,cust_81319,Returning,1894.61,UPI,Bank A,False,captured,913.4,,,False,0
pay_42_00791,order_42_00791,cust_48174,VIP,212.99,UPI,Bank C,False,captured,813.0,,,False,0
pay_42_00792,order_42_00792,cust_46069,Returning,735.76,UPI,Bank B,False,captured,680.6,,,False,0
pay_42_00793,order_42_00793,cust_21586,New,444.6,Cards,Bank C,False,captured,1850.3,,,False,0
pay_42_00794,order_42_00794,cust_80793,New,1251.71,UPI,Bank A,False,captured,799.2,,,False,0
pay_42_00795,order_42_00795,cust_19777,Returning,1299.9,NetBanking,Bank A,False,captured,2753.2,,,False,0
pay_42_00796,order_42_00796,cust_84327,New,400.36,NetBanking,Bank C,False,captured,2525.5,,,False,0
pay_42_00797,order_42_00797,cust_98147,Returning,398.55,UPI,Bank A,False,captured,753.7,,,False,0
pay_42_00798,order_42_00798,cust_73620,VIP,1600.05,Cards,Bank A,False,captured,1341.9,,,False,0
pay_42_00799,order_42_00799,cust_88113,New,331.41,NetBanking,Bank A,False,captured,2948.3,,,False,0
pay_42_00800,order_42_00800,cust_34124,Returning,1885.57,Cards,Bank D,False,captured,2140.1,,,False,0
pay_42_00801,order_42_00801,cust_71527,VIP,1235.52,UPI,Bank C,False,captured,722.2,,,False,0
pay_42_00802,order_42_00802,cust_22055,VIP,110.0,UPI,Bank B,False,captured,994.4,,,False,0
pay_42_00803,order_42_00803,cust_54484,VIP,1228.61,Cards,Bank A,False,captured,1659.9,,,False,0
pay_42_00804,order_42_00804,cust_39377,Returning,287.57,UPI,Bank A,False,captured,1090.9,,,False,0
pay_42_00805,order_42_00805,cust_52733,VIP,349.74,Cards,Bank C,False,captured,2186.2,,,False,0
pay_42_00806,order_42_00806,cust_44332,Returning,235.7,NetBanking,Bank C,False,captured,3375.9,,,False,0
pay_42_00807,order_42_00807,cust_58825,New,906.33,NetBanking,Bank A,False,captured,3461.9,,,False,0
pay_42_00808,order_42_00808,cust_65283,Returning,3067.57,UPI,Bank A,False,captured,559.6,,,False,0
pay_42_00809,order_42_00809,cust_41629,Returning,1111.19,UPI,Bank A,False,captured,682.4,,,False,0
pay_42_00810,order_42_00810,cust_44207,New,442.97,Wallets,Bank C,False,captured,606.6,,,False,0
pay_42_00811,order_42_00811,cust_63632,Returning,1281.65,Cards,Bank C,False,captured,1608.6,,,False,0
pay_42_00812,order_42_00812,cust_76205,Returning,513.33,UPI,Bank A,False,captured,968.1,,,False,0
pay_42_00813,order_42_00813,cust_43734,New,405.61,NetBanking,Bank A,False,captured,2937.9,,,False,0
pay_42_00814,order_42_00814,cust_13632,Returning,256.12,NetBanking,Bank A,False,captured,2451.9,,,False,0
pay_42_00815,order_42_00815,cust_71779,Returning,140.92,UPI,Bank D,False,captured,662.3,,,False,0
pay_42_00816,order_42_00816,cust_34003,Returning,550.09,UPI,Bank A,False,captured,1102.1,,,False,0
pay_42_00817,order_42_00817,cust_44815,New,951.51,UPI,Bank C,False,captured,884.3,,,False,0
pay_42_00818,order_42_00818,cust_40408,New,737.58,UPI,Bank B,False,captured,928.7,,,False,0
pay_42_00819,order_42_00819,cust_25407,New,535.95,UPI,Bank B,False,captured,883.0,,,False,0
pay_42_00820,order_42_00820,cust_96912,VIP,694.17,Cards,Bank A,False,captured,1349.9,,,False,0
pay_42_00821,order_42_00821,cust_10486,New,1492.56,UPI,Bank A,False,captured,748.0,,,False,0
pay_42_00822,order_42_00822,cust_86349,Returning,217.65,UPI,Bank B,False,captured,759.1,,,False,0
pay_42_00823,order_42_00823,cust_18572,New,1765.22,UPI,Bank C,False,captured,985.1,,,False,0
pay_42_00824,order_42_00824,cust_52487,New,298.21,UPI,Bank B,False,captured,573.5,,,False,0
pay_42_00825,order_42_00825,cust_87400,Returning,382.82,NetBanking,Bank B,False,captured,3089.7,,,False,0
pay_42_00826,order_42_00826,cust_66866,Returning,187.39,UPI,Bank A,False,captured,631.6,,,False,0
pay_42_00827,order_42_00827,cust_41113,New,492.06,UPI,Bank D,False,captured,772.6,,,False,0
pay_42_00828,order_42_00828,cust_82232,New,2154.5,Cards,Bank C,False,captured,1317.1,,,False,0
pay_42_00829,order_42_00829,cust_80199,New,1360.53,UPI,Bank A,False,captured,695.4,,,False,0
pay_42_00830,order_42_00830,cust_63472,Returning,2161.21,UPI,Bank D,False,failed,838.4,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00831,order_42_00831,cust_14677,Returning,1369.42,UPI,Bank B,False,captured,979.0,,,False,0
pay_42_00832,order_42_00832,cust_70148,New,269.44,UPI,Bank B,False,captured,1133.6,,,False,0
pay_42_00833,order_42_00833,cust_44457,New,583.6,UPI,Bank C,False,captured,1045.6,,,False,0
pay_42_00834,order_42_00834,cust_55771,New,372.34,UPI,Bank C,False,captured,814.7,,,False,0
pay_42_00835,order_42_00835,cust_47289,VIP,6761.72,UPI,Bank C,False,captured,523.3,,,False,0
pay_42_00836,order_42_00836,cust_71716,VIP,540.05,NetBanking,Bank A,False,captured,2672.4,,,False,0
pay_42_00837,order_42_00837,cust_86675,New,1985.64,UPI,Bank A,False,captured,838.6,,,False,0
pay_42_00838,order_42_00838,cust_49291,Returning,1984.17,UPI,Bank D,False,captured,697.9,,,False,0
pay_42_00839,order_42_00839,cust_67888,New,5062.52,Cards,Bank A,False,captured,1339.0,,,False,0
pay_42_00840,order_42_00840,cust_56144,New,539.32,UPI,Bank B,False,captured,991.2,,,False,0
pay_42_00841,order_42_00841,cust_23444,Returning,1656.27,Cards,Bank B,False,captured,1859.3,,,False,0
pay_42_00842,order_42_00842,cust_48383,VIP,17502.68,UPI,Bank B,True,captured,528.9,,,False,0
pay_42_00843,order_42_00843,cust_91552,VIP,963.73,Wallets,Bank B,False,captured,850.5,,,False,0
pay_42_00844,order_42_00844,cust_65612,Returning,175.03,UPI,Bank D,False,captured,696.5,,,False,0
pay_42_00845,order_42_00845,cust_49710,New,123.96,UPI,Bank A,False,captured,806.3,,,False,0
pay_42_00846,order_42_00846,cust_16853,Returning,1656.91,UPI,Bank A,False,captured,837.8,,,False,0
pay_42_00847,order_42_00847,cust_28320,New,123.58,Wallets,Bank A,False,captured,1127.0,,,False,0
pay_42_00848,order_42_00848,cust_13203,Returning,559.86,UPI,Bank C,False,captured,957.7,,,False,0
pay_42_00849,order_42_00849,cust_92809,New,1258.04,UPI,Bank B,False,captured,885.4,,,False,0
pay_42_00850,order_42_00850,cust_10801,Returning,977.67,UPI,Bank A,False,captured,864.7,,,False,0
pay_42_00851,order_42_00851,cust_19969,New,1243.2,Cards,Bank C,False,failed,2021.9,INSUFFICIENT_FUNDS,Customer account has insufficient funds,False,0
pay_42_00852,order_42_00852,cust_38363,New,1014.64,UPI,Bank C,False,captured,721.3,,,False,0
pay_42_00853,order_42_00853,cust_46145,VIP,6420.96,NetBanking,Bank C,False,failed,3469.4,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00854,order_42_00854,cust_56404,New,313.46,UPI,Bank D,False,captured,803.7,,,False,0
pay_42_00855,order_42_00855,cust_64437,Returning,412.82,UPI,Bank A,False,captured,667.4,,,False,0
pay_42_00856,order_42_00856,cust_76324,New,375.16,UPI,Bank C,False,captured,638.3,,,False,0
pay_42_00857,order_42_00857,cust_12889,New,1863.46,UPI,Bank B,False,captured,856.6,,,False,0
pay_42_00858,order_42_00858,cust_87470,New,1998.99,UPI,Bank C,False,captured,814.9,,,False,0
pay_42_00859,order_42_00859,cust_17612,New,1275.67,UPI,Bank C,False,captured,1052.5,,,False,0
pay_42_00860,order_42_00860,cust_20095,Returning,2653.13,Cards,Bank C,False,captured,1590.2,,,False,0
pay_42_00861,order_42_00861,cust_28706,New,250.12,UPI,Bank C,False,captured,824.3,,,False,0
pay_42_00862,order_42_00862,cust_54135,VIP,9468.08,UPI,Bank A,False,captured,963.8,,,False,0
pay_42_00863,order_42_00863,cust_41385,Returning,3726.55,UPI,Bank B,False,captured,578.5,,,False,0
pay_42_00864,order_42_00864,cust_33977,New,1695.31,UPI,Bank D,False,captured,867.4,,,False,0
pay_42_00865,order_42_00865,cust_93990,Returning,4826.12,UPI,Bank D,False,captured,750.5,,,False,0
pay_42_00866,order_42_00866,cust_42328,Returning,154.99,UPI,Bank A,False,captured,652.8,,,False,0
pay_42_00867,order_42_00867,cust_99506,Returning,480.85,UPI,Bank A,False,captured,971.2,,,False,0
pay_42_00868,order_42_00868,cust_14922,New,389.43,NetBanking,Bank A,False,captured,4009.0,,,False,0
pay_42_00869,order_42_00869,cust_23541,New,1671.5,NetBanking,Bank C,False,captured,2948.1,,,False,0
pay_42_00870,order_42_00870,cust_69072,Returning,284.25,UPI,Bank C,False,captured,888.0,,,False,0
pay_42_00871,order_42_00871,cust_12486,VIP,3812.16,UPI,Bank A,False,captured,698.8,,,False,0
pay_42_00872,order_42_00872,cust_77853,Returning,3198.82,Cards,Bank B,False,captured,2147.6,,,False,0
pay_42_00873,order_42_00873,cust_25916,New,1628.16,UPI,Bank C,False,captured,817.5,,,False,0
pay_42_00874,order_42_00874,cust_17848,Returning,1078.96,UPI,Bank C,False,captured,790.8,,,False,0
pay_42_00875,order_42_00875,cust_64545,Returning,302.51,UPI,Bank B,False,captured,984.4,,,False,0
pay_42_00876,order_42_00876,cust_21294,Returning,348.33,Cards,Bank B,False,captured,1950.6,,,False,0
pay_42_00877,order_42_00877,cust_19425,New,2834.49,Cards,Bank B,False,captured,1997.1,,,False,0
pay_42_00878,order_42_00878,cust_26091,Returning,1771.09,UPI,Bank A,False,captured,581.5,,,False,0
pay_42_00879,order_42_00879,cust_10002,New,781.32,UPI,Bank B,False,captured,736.8,,,False,0
pay_42_00880,order_42_00880,cust_25037,New,534.91,UPI,Bank C,False,captured,903.2,,,False,0
pay_42_00881,order_42_00881,cust_91867,Returning,107.15,Cards,Bank C,False,captured,1616.1,,,False,0
pay_42_00882,order_42_00882,cust_16791,New,278.42,UPI,Bank B,False,captured,695.4,,,False,0
pay_42_00883,order_42_00883,cust_61883,New,5494.04,UPI,Bank C,False,captured,656.9,,,False,0
pay_42_00884,order_42_00884,cust_19967,New,225.78,Cards,Bank A,False,captured,1395.1,,,False,0
pay_42_00885,order_42_00885,cust_84163,VIP,2160.16,UPI,Bank B,False,captured,1065.2,,,False,0
pay_42_00886,order_42_00886,cust_29971,Returning,2224.85,Cards,Bank A,False,captured,2399.8,,,False,0
pay_42_00887,order_42_00887,cust_59228,New,231.62,UPI,Bank A,False,captured,971.0,,,False,0
pay_42_00888,order_42_00888,cust_91371,Returning,977.22,UPI,Bank C,False,captured,903.4,,,False,0
pay_42_00889,order_42_00889,cust_66176,Returning,2075.41,UPI,Bank D,False,captured,863.5,,,False,0
pay_42_00890,order_42_00890,cust_85133,New,822.62,Cards,Bank A,False,captured,1206.2,,,False,0
pay_42_00891,order_42_00891,cust_83273,Returning,14305.55,NetBanking,Bank B,True,captured,3065.5,,,False,0
pay_42_00892,order_42_00892,cust_17310,Returning,153.15,Cards,Bank C,False,captured,2085.6,,,False,0
pay_42_00893,order_42_00893,cust_94880,Returning,2341.93,UPI,Bank A,False,captured,1152.4,,,False,0
pay_42_00894,order_42_00894,cust_80658,New,683.48,Cards,Bank B,False,captured,1599.7,,,False,0
pay_42_00895,order_42_00895,cust_49994,Returning,1757.98,UPI,Bank C,False,captured,913.2,,,False,0
pay_42_00896,order_42_00896,cust_66565,Returning,1263.08,UPI,Bank B,False,captured,977.6,,,False,0
pay_42_00897,order_42_00897,cust_21595,New,390.27,NetBanking,Bank A,False,captured,3718.1,,,False,0
pay_42_00898,order_42_00898,cust_45645,New,1021.47,UPI,Bank B,False,captured,593.9,,,False,0
pay_42_00899,order_42_00899,cust_97310,New,126.74,UPI,Bank C,False,captured,945.1,,,False,0
pay_42_00900,order_42_00900,cust_63175,New,1485.12,UPI,Bank B,False,captured,864.6,,,False,0
pay_42_00901,order_42_00901,cust_27323,Returning,1094.62,UPI,Bank A,False,captured,608.6,,,False,0
pay_42_00902,order_42_00902,cust_22213,New,1538.65,UPI,Bank C,False,captured,1037.2,,,False,0
pay_42_00903,order_42_00903,cust_56930,New,2340.5,UPI,Bank A,False,captured,739.0,,,False,0
pay_42_00904,order_42_00904,cust_89944,Returning,1173.35,UPI,Bank C,False,captured,824.8,,,False,0
pay_42_00905,order_42_00905,cust_78950,New,942.08,NetBanking,Bank A,False,captured,2509.0,,,False,0
pay_42_00906,order_42_00906,cust_87116,VIP,740.55,Cards,Bank D,False,captured,1648.3,,,False,0
pay_42_00907,order_42_00907,cust_94629,New,398.53,UPI,Bank B,False,captured,976.5,,,False,0
pay_42_00908,order_42_00908,cust_57598,New,2661.74,UPI,Bank A,False,captured,671.2,,,False,0
pay_42_00909,order_42_00909,cust_82258,New,3416.38,UPI,Bank A,False,captured,873.4,,,False,0
pay_42_00910,order_42_00910,cust_25928,New,640.27,UPI,Bank A,False,captured,931.6,,,False,0
pay_42_00911,order_42_00911,cust_44416,New,850.65,UPI,Bank C,False,captured,884.4,,,False,0
pay_42_00912,order_42_00912,cust_47134,Returning,328.78,Cards,Bank D,False,captured,2233.8,,,False,0
pay_42_00913,order_42_00913,cust_90758,VIP,5774.54,UPI,Bank B,False,captured,650.1,,,False,0
pay_42_00914,order_42_00914,cust_79672,New,1580.37,UPI,Bank B,False,captured,688.1,,,False,0
pay_42_00915,order_42_00915,cust_99110,Returning,5660.22,UPI,Bank C,False,captured,700.8,,,False,0
pay_42_00916,order_42_00916,cust_72363,Returning,337.54,UPI,Bank C,False,captured,967.8,,,False,0
pay_42_00917,order_42_00917,cust_83535,Returning,556.68,NetBanking,Bank B,False,captured,3206.5,,,False,0
pay_42_00918,order_42_00918,cust_86850,New,1023.97,Cards,Bank B,False,captured,1899.4,,,False,0
pay_42_00919,order_42_00919,cust_64951,New,1550.74,UPI,Bank B,False,captured,1042.7,,,False,0
pay_42_00920,order_42_00920,cust_20435,New,654.8,NetBanking,Bank C,False,captured,2836.2,,,False,0
pay_42_00921,order_42_00921,cust_38067,Returning,339.35,UPI,Bank A,False,captured,774.7,,,False,0
pay_42_00922,order_42_00922,cust_67745,Returning,1961.39,NetBanking,Bank B,False,captured,3579.1,,,False,0
pay_42_00923,order_42_00923,cust_89422,New,1670.93,Cards,Bank B,False,failed,1398.0,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00924,order_42_00924,cust_97359,New,324.97,UPI,Bank C,False,captured,968.9,,,False,0
pay_42_00925,order_42_00925,cust_16449,VIP,6931.98,UPI,Bank A,False,captured,897.3,,,False,0
pay_42_00926,order_42_00926,cust_80320,Returning,2618.09,UPI,Bank B,False,captured,774.1,,,False,0
pay_42_00927,order_42_00927,cust_85591,VIP,2044.18,UPI,Bank B,False,captured,895.8,,,False,0
pay_42_00928,order_42_00928,cust_14725,Returning,879.71,Cards,Bank B,False,captured,1641.6,,,False,0
pay_42_00929,order_42_00929,cust_98207,New,1413.83,UPI,Bank A,False,captured,932.2,,,False,0
pay_42_00930,order_42_00930,cust_25704,Returning,343.19,UPI,Bank B,False,captured,706.3,,,False,0
pay_42_00931,order_42_00931,cust_11195,Returning,837.17,Cards,Bank B,False,captured,2024.1,,,False,0
pay_42_00932,order_42_00932,cust_87198,New,94.41,Wallets,Bank B,False,captured,1258.9,,,False,0
pay_42_00933,order_42_00933,cust_42161,Returning,1951.7,UPI,Bank B,False,captured,658.3,,,False,0
pay_42_00934,order_42_00934,cust_62551,Returning,170.46,UPI,Bank C,False,captured,821.2,,,False,0
pay_42_00935,order_42_00935,cust_24915,New,3653.42,UPI,Bank C,False,captured,787.1,,,False,0
pay_42_00936,order_42_00936,cust_59932,Returning,583.99,UPI,Bank A,False,captured,773.8,,,False,0
pay_42_00937,order_42_00937,cust_11403,Returning,657.43,NetBanking,Bank C,False,captured,3212.6,,,False,0
pay_42_00938,order_42_00938,cust_57829,VIP,954.06,UPI,Bank B,False,captured,812.7,,,False,0
pay_42_00939,order_42_00939,cust_50232,New,609.09,UPI,Bank A,False,captured,734.2,,,False,0
pay_42_00940,order_42_00940,cust_65872,New,3356.09,UPI,Bank A,False,captured,798.9,,,False,0
pay_42_00941,order_42_00941,cust_23739,Returning,67.5,UPI,Bank A,False,captured,830.3,,,False,0
pay_42_00942,order_42_00942,cust_47606,New,2913.08,Cards,Bank C,False,captured,1468.7,,,False,0
pay_42_00943,order_42_00943,cust_54135,Returning,1139.13,Cards,Bank C,False,captured,1449.3,,,False,0
pay_42_00944,order_42_00944,cust_17689,Returning,242.98,UPI,Bank C,False,captured,777.9,,,False,0
pay_42_00945,order_42_00945,cust_96310,New,277.19,UPI,Bank B,False,captured,503.9,,,False,0
pay_42_00946,order_42_00946,cust_79930,Returning,4343.31,UPI,Bank B,False,captured,667.1,,,False,0
pay_42_00947,order_42_00947,cust_87924,Returning,315.61,NetBanking,Bank A,False,captured,3544.7,,,False,0
pay_42_00948,order_42_00948,cust_71756,New,256.38,NetBanking,Bank A,False,captured,3291.9,,,False,0
pay_42_00949,order_42_00949,cust_46821,VIP,5573.46,UPI,Bank B,False,captured,737.8,,,False,0
pay_42_00950,order_42_00950,cust_34853,Returning,1139.74,Cards,Bank A,False,captured,1731.0,,,False,0
pay_42_00951,order_42_00951,cust_66893,Returning,318.01,Cards,Bank A,False,captured,2091.0,,,False,0
pay_42_00952,order_42_00952,cust_89431,Returning,1008.91,UPI,Bank B,False,captured,879.8,,,False,0
pay_42_00953,order_42_00953,cust_65654,Returning,291.27,NetBanking,Bank C,False,captured,2854.8,,,False,0
pay_42_00954,order_42_00954,cust_22638,VIP,5373.74,UPI,Bank D,False,captured,900.7,,,False,0
pay_42_00955,order_42_00955,cust_93106,Returning,2348.12,UPI,Bank D,False,captured,976.8,,,False,0
pay_42_00956,order_42_00956,cust_75888,Returning,1382.99,UPI,Bank B,False,captured,926.4,,,False,0
pay_42_00957,order_42_00957,cust_97122,Returning,1166.38,UPI,Bank B,False,captured,840.7,,,False,0
pay_42_00958,order_42_00958,cust_67450,New,4727.67,UPI,Bank B,False,captured,752.1,,,False,0
pay_42_00959,order_42_00959,cust_16533,Returning,812.15,Cards,Bank C,False,captured,1962.9,,,False,0
pay_42_00960,order_42_00960,cust_68905,New,249.17,UPI,Bank A,False,captured,914.1,,,False,0
pay_42_00961,order_42_00961,cust_21254,New,1273.44,Cards,Bank B,False,captured,1277.1,,,False,0
pay_42_00962,order_42_00962,cust_79306,New,6542.32,UPI,Bank C,False,captured,1107.3,,,False,0
pay_42_00963,order_42_00963,cust_91081,VIP,647.88,UPI,Bank B,False,captured,629.8,,,False,0
pay_42_00964,order_42_00964,cust_10148,Returning,565.97,UPI,Bank B,False,captured,784.0,,,False,0
pay_42_00965,order_42_00965,cust_82914,Returning,1232.06,UPI,Bank B,False,captured,557.1,,,False,0
pay_42_00966,order_42_00966,cust_64544,Returning,769.77,Cards,Bank A,False,captured,1622.3,,,False,0
pay_42_00967,order_42_00967,cust_62204,Returning,304.2,UPI,Bank B,False,captured,1108.8,,,False,0
pay_42_00968,order_42_00968,cust_64238,VIP,5487.98,UPI,Bank A,False,captured,904.1,,,False,0
pay_42_00969,order_42_00969,cust_21009,Returning,8267.11,UPI,Bank A,False,captured,907.5,,,False,0
pay_42_00970,order_42_00970,cust_74610,New,988.44,Cards,Bank A,False,captured,1811.5,,,False,0
pay_42_00971,order_42_00971,cust_50081,New,328.96,NetBanking,Bank C,False,captured,2005.9,,,False,0
pay_42_00972,order_42_00972,cust_62726,Returning,172.61,Cards,Bank A,False,captured,1404.3,,,False,0
pay_42_00973,order_42_00973,cust_57780,Returning,1051.5,UPI,Bank B,False,captured,803.0,,,False,0
pay_42_00974,order_42_00974,cust_32117,New,2450.08,UPI,Bank A,False,captured,777.7,,,False,0
pay_42_00975,order_42_00975,cust_68706,New,1306.58,UPI,Bank D,False,captured,876.3,,,False,0
pay_42_00976,order_42_00976,cust_79918,Returning,810.46,UPI,Bank A,False,captured,713.5,,,False,0
pay_42_00977,order_42_00977,cust_55798,New,450.67,UPI,Bank B,False,captured,689.3,,,False,0
pay_42_00978,order_42_00978,cust_92215,Returning,272.55,UPI,Bank C,False,captured,609.8,,,False,0
pay_42_00979,order_42_00979,cust_92600,VIP,4118.35,UPI,Bank C,False,captured,774.8,,,False,0
pay_42_00980,order_42_00980,cust_55382,New,2025.9,UPI,Bank A,False,captured,976.9,,,False,0
pay_42_00981,order_42_00981,cust_10760,New,173.17,Cards,Bank C,False,captured,2400.8,,,False,0
pay_42_00982,order_42_00982,cust_66921,Returning,3983.19,UPI,Bank B,False,captured,791.7,,,False,0
pay_42_00983,order_42_00983,cust_42535,Returning,1442.41,UPI,Bank B,False,captured,864.1,,,False,0
pay_42_00984,order_42_00984,cust_25863,Returning,3293.13,Cards,Bank A,False,captured,1843.9,,,False,0
pay_42_00985,order_42_00985,cust_20447,VIP,467.0,UPI,Bank A,False,captured,969.5,,,False,0
pay_42_00986,order_42_00986,cust_17928,New,207.3,Cards,Bank C,False,captured,1981.8,,,False,0
pay_42_00987,order_42_00987,cust_35017,Returning,699.97,UPI,Bank B,False,captured,749.5,,,False,0
pay_42_00988,order_42_00988,cust_20973,Returning,1343.17,UPI,Bank B,False,captured,1042.4,,,False,0
pay_42_00989,order_42_00989,cust_45774,Returning,4896.92,Cards,Bank C,False,captured,2047.8,,,False,0
pay_42_00990,order_42_00990,cust_34312,New,1645.96,Cards,Bank C,False,captured,1419.3,,,False,0
pay_42_00991,order_42_00991,cust_30874,Returning,637.35,Cards,Bank A,False,captured,1840.7,,,False,0
pay_42_00992,order_42_00992,cust_88553,Returning,291.09,UPI,Bank B,False,captured,883.4,,,False,0
pay_42_00993,order_42_00993,cust_34714,New,2779.43,UPI,Bank A,False,captured,514.3,,,False,0
pay_42_00994,order_42_00994,cust_67911,New,309.6,UPI,Bank C,False,captured,949.6,,,False,0
pay_42_00995,order_42_00995,cust_23092,Returning,4140.07,UPI,Bank C,False,captured,717.8,,,False,0
pay_42_00996,order_42_00996,cust_72894,New,611.32,NetBanking,Bank D,False,captured,2976.0,,,False,0
pay_42_00997,order_42_00997,cust_88627,New,3986.15,UPI,Bank A,False,captured,617.8,,,False,0
pay_42_00998,order_42_00998,cust_67920,New,1601.88,Wallets,Bank A,False,captured,754.4,,,False,0
pay_42_00999,order_42_00999,cust_10037,Returning,708.4,UPI,Bank A,False,captured,1083.4,,,False,0
